run_id,quant_key,model,loaded_from,dataset,algo,bits,group_size,sym,act_order,true_sequential,calib,dtype,eval_mode,ppl,nll_sum,n_tokens,n_windows,partial,paper_comparable,quant_seconds,eval_seconds,peak_vram_gb,peak_ram_gb,status,reason,device_name,hostname,git_sha,finished_at,paper_ppl,paper_source,protocol_uncertain,delta_vs_paper,delta_vs_paper_pct,delta_vs_fp16
2958a104014d,e064ddfd1cf3,facebook/opt-350m,,ptb_new,hqq,2,64,False,,,,torch.float16,resident,53447.93784974519,1047887.4147532976,96256.0,47.0,False,True,1.0,2.399,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:12+00:00,,,,,,53416.86396298668
b3cd3bf58e84,1ae02f32eaa2,facebook/opt-350m,,ptb_new,hqq,2,128,False,,,,torch.float16,resident,28477.606166116875,987285.5972154372,96256.0,47.0,False,True,1.053,2.399,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:42+00:00,,,,,,28446.532279358365
e1e9c1690825,92a0a455f57c,facebook/opt-350m,,ptb_new,rtn,8,-1,False,,,,torch.float16,resident,31.084095187762962,330802.63709086477,96256.0,47.0,False,True,0.078,2.429,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:11+00:00,,,,,,0.010208429252312357
3d07479d96b5,b1b0a44663b4,facebook/opt-350m,,ptb_new,rtn,8,128,False,,,,torch.float16,resident,31.11133454482399,330886.9504152418,96256.0,47.0,False,True,0.082,2.407,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:40+00:00,,,,,,0.037447786313340004
dfcf7b1720e1,a2b466994d6a,facebook/opt-350m,,ptb_new,rtn,4,-1,False,,,,torch.float16,resident,36.78520084350549,347012.0833536884,96256.0,47.0,False,True,0.078,2.407,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:08+00:00,36.79,gptq:table9,False,-0.004799156494506462,-0.013044730890205115,5.711314084994843
4ec9b38efa64,9b358b0a2e31,facebook/opt-350m,,ptb_new,rtn,4,128,False,,,,torch.float16,resident,34.51437076456316,340878.6671958965,96256.0,47.0,False,True,0.083,2.406,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:37+00:00,,,,,,3.440484006052511
fc152d035c4d,1259fb9b554b,facebook/opt-350m,,ptb_new,rtn,3,-1,False,,,,torch.float16,resident,87.20496961997047,430096.96165119694,96256.0,47.0,False,True,0.077,2.422,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:06+00:00,88.04,gptq:table9,False,-0.8350303800295364,-0.9484670377436807,56.13108286145982
7d51d89899f8,d4ac576a1e28,facebook/opt-350m,,ptb_new,rtn,3,128,False,,,,torch.float16,resident,49.854055354158135,376274.3146067415,96256.0,47.0,False,True,0.082,2.406,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:35+00:00,,,,,,18.780168595647485
afa04e5cb209,8b7932dbb85f,facebook/opt-350m,,ptb_new,rtn,2,-1,False,,,,torch.float16,resident,28128.58555122649,986098.597948217,96256.0,47.0,False,True,0.078,2.406,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:03+00:00,,,,,,28097.51166446798
21fe6fbba0fe,abf17f1c898a,facebook/opt-350m,,ptb_new,rtn,2,64,False,,,,torch.float16,resident,3970.2565945885053,797633.6224963363,96256.0,47.0,False,True,0.087,2.407,0.725,2.835,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:32+00:00,,,,,,3939.182707829995
d8020921bf04,a1a3fdfe8d64,facebook/opt-350m,,ptb_new,rtn,2,128,False,,,,torch.float16,resident,16104.500679724199,932417.8241328776,96256.0,47.0,False,True,0.087,2.433,0.725,2.834,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:54:01+00:00,,,,,,16073.426792965687
3f8593fa62d7,8d1893a57ce8,facebook/opt-350m,,wikitext2,awq_lite,4,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,23.601820023713078,906414.7681668298,286720.0,140.0,False,False,32.487,7.199,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:30:50+00:00,,,,,,1.6001104075584465
3c222e9c9d3b,dbd9c38c9d43,facebook/opt-350m,,wikitext2,awq_lite,3,128,False,,,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,30.86104677554416,983304.7394510262,286720.0,140.0,False,False,32.293,7.168,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:31:51+00:00,,,,,,8.85933715938953
8db323995e5f,e0eee6210bf7,facebook/opt-350m,,wikitext2,fp,16,-1,,,,,torch.float16,resident,22.00170961615463,886285.9723223008,286720.0,140.0,False,True,0.0,7.192,0.725,2.848,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:32:19+00:00,22.0,gptq:table3,False,0.0017096161546312771,0.0077709825210512595,
c103c0a94e5d,7fe2862823a4,facebook/opt-350m,,wikitext2,gptq,8,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,22.021305732905184,886541.2296653639,286720.0,140.0,False,True,55.336,7.192,0.724,2.847,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:33:44+00:00,,,,,,0.019596116750552284
978a3ac50e45,d4c951273d9d,facebook/opt-350m,,wikitext2,gptq,8,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,22.029012970198398,886641.5612481682,286720.0,140.0,False,True,55.4,7.23,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:35:08+00:00,,,,,,0.027303354043766603
aa6e7eb5c1d2,828884fa2d74,facebook/opt-350m,,wikitext2,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,24.385119128424684,915775.9599108449,286720.0,140.0,False,True,54.935,7.228,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:36:32+00:00,24.24,gptq:table3,False,0.14511912842468533,0.598676272379065,2.3834095122700525
94efbb93a8c9,bd59743f0ef0,facebook/opt-350m,,wikitext2,gptq,4,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,23.211591206959532,901634.5568972891,286720.0,140.0,False,True,55.157,7.223,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:37:56+00:00,,,,,,1.2098815908049012
e2c42741cf91,7f95c30da6b1,facebook/opt-350m,,wikitext2,gptq,3,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,32.78957158184221,1000684.4898021497,286720.0,140.0,False,True,54.769,7.234,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:39:20+00:00,33.79,gptq:table3,False,-1.0004284181577887,-2.9607233446516386,10.78786196568758
ed0c469babb1,d85c9039bad6,facebook/opt-350m,,wikitext2,gptq,3,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,27.260134191816746,947731.556042379,286720.0,140.0,False,True,55.106,7.228,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:40:44+00:00,,,,,,5.258424575662115
2d937ec18b74,16789719ddc7,facebook/opt-350m,,wikitext2,gptq,2,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,18112.521259276626,2811105.7437713733,286720.0,140.0,False,True,54.536,7.219,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:42:08+00:00,,,,,,18090.519549660472
c918a2777866,a2fba8dc29e7,facebook/opt-350m,,wikitext2,gptq,2,64,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,202.73931332968715,1523033.9842452363,286720.0,140.0,False,True,55.147,7.238,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:43:32+00:00,,,,,,180.7376037135325
4396a4cbba96,2667bb6b9562,facebook/opt-350m,,wikitext2,gptq,2,128,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,resident,1907.4947591219347,2165752.713605276,286720.0,140.0,False,True,54.748,7.235,0.724,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:44:56+00:00,,,,,,1885.4930495057802
0a98b5ae190f,30b76197cb89,facebook/opt-350m,,wikitext2,hqq,8,-1,False,,,,torch.float16,resident,22.010665710369064,886402.6618374452,286720.0,140.0,False,True,0.446,7.157,0.725,2.84,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:25+00:00,,,,,,0.008956094214433108
6d7405504136,2fd52051553f,facebook/opt-350m,,wikitext2,hqq,8,128,False,,,,torch.float16,resident,22.06639491862869,887127.6959880309,286720.0,140.0,False,True,0.602,7.145,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:45:54+00:00,,,,,,0.06468530247405724
96e7f5d35757,c11cd480f8c5,facebook/opt-350m,,wikitext2,hqq,4,-1,False,,,,torch.float16,resident,26.111427222456054,935387.5989252564,286720.0,140.0,False,True,0.786,7.161,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:24+00:00,,,,,,4.109717606301423
ac1033177858,b97463d698e0,facebook/opt-350m,,wikitext2,hqq,4,128,False,,,,torch.float16,resident,24.244365003029287,914116.1793783584,286720.0,140.0,False,True,1.046,7.167,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:46:54+00:00,,,,,,2.242655386874656
2634840b0504,27df395d7ff8,facebook/opt-350m,,wikitext2,hqq,3,-1,False,,,,torch.float16,resident,3507.702814064116,2340414.1130923303,286720.0,140.0,False,True,0.782,7.146,0.725,2.848,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:23+00:00,,,,,,3485.7011044479614
cd7f4bb95dda,bbe9df769b0e,facebook/opt-350m,,wikitext2,hqq,3,128,False,,,,torch.float16,resident,145.42513298665162,1427768.517830972,286720.0,140.0,False,True,0.976,7.146,0.725,2.843,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:47:52+00:00,,,,,,123.42342337049699
6ca2c0844d7c,843f1bb126c3,facebook/opt-350m,,wikitext2,hqq,2,-1,False,,,,torch.float16,resident,36218.538372569725,3009793.418661454,286720.0,140.0,False,True,1.331,7.162,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:22+00:00,,,,,,36196.53666295357
82570c806b70,e064ddfd1cf3,facebook/opt-350m,,wikitext2,hqq,2,64,False,,,,torch.float16,resident,42616.39077577893,3056433.542256963,286720.0,140.0,False,True,1.0,7.195,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:48:53+00:00,,,,,,42594.389066162774
c92b3e64bb61,1ae02f32eaa2,facebook/opt-350m,,wikitext2,hqq,2,128,False,,,,torch.float16,resident,38668.47093743888,3028560.2364435755,286720.0,140.0,False,True,1.053,7.176,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:23+00:00,,,,,,38646.46922782272
a335133f1046,92a0a455f57c,facebook/opt-350m,,wikitext2,rtn,8,-1,False,,,,torch.float16,resident,22.028569791843886,886635.7929744754,286720.0,140.0,False,True,0.078,7.168,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:49:51+00:00,,,,,,0.026860175689254362
785c8c272d7b,b1b0a44663b4,facebook/opt-350m,,wikitext2,rtn,8,128,False,,,,torch.float16,resident,22.011167602869325,886409.1996213971,286720.0,140.0,False,True,0.082,7.168,0.725,2.841,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:20+00:00,,,,,,0.009457986714693334
021784cf2891,a2b466994d6a,facebook/opt-350m,,wikitext2,rtn,4,-1,False,,,,torch.float16,resident,25.941241503314977,933512.735466536,286720.0,140.0,False,True,0.078,7.181,0.725,2.843,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:50:49+00:00,25.94,gptq:table3,False,0.0012415033149757448,0.0047860574979789695,3.9395318871603457
c02c09b192f9,9b358b0a2e31,facebook/opt-350m,,wikitext2,rtn,4,128,False,,,,torch.float16,resident,24.510769208367865,917249.5590803614,286720.0,140.0,False,True,0.083,7.169,0.725,2.853,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:18+00:00,,,,,,2.5090595922132337
0fe9d33ce2fc,1259fb9b554b,facebook/opt-350m,,wikitext2,rtn,3,-1,False,,,,torch.float16,resident,64.55758342600598,1194922.1127259403,286720.0,140.0,False,True,0.077,7.188,0.725,2.853,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:51:47+00:00,64.57,gptq:table3,False,-0.012416573994016744,-0.019229632947215032,42.55587380985135
73f4d518d985,d4ac576a1e28,facebook/opt-350m,,wikitext2,rtn,3,128,False,,,,torch.float16,resident,36.32948803646749,1030078.8030959944,286720.0,140.0,False,True,0.082,7.18,0.725,2.853,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:15+00:00,,,,,,14.327778420312857
905fc2849f72,8b7932dbb85f,facebook/opt-350m,,wikitext2,rtn,2,-1,False,,,,torch.float16,resident,28023.093474862988,2936237.650464094,286720.0,140.0,False,True,0.078,7.181,0.725,2.853,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:52:44+00:00,,,,,,28001.091765246834
02456e4dcef2,abf17f1c898a,facebook/opt-350m,,wikitext2,rtn,2,64,False,,,,torch.float16,resident,4354.262343255057,2402401.216658525,286720.0,140.0,False,True,0.087,7.177,0.725,2.85,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:13+00:00,,,,,,4332.260633638903
20bcb32f175f,a1a3fdfe8d64,facebook/opt-350m,,wikitext2,rtn,2,128,False,,,,torch.float16,resident,18010.478855934467,2809485.851978505,286720.0,140.0,False,True,0.087,7.168,0.725,2.843,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,d71808b0d06bfc275acd900cbdb8e51632d14b7e,2026-09-22T06:53:42+00:00,,,,,,17988.477146318313
1d2b876a3378,0045e9840379,facebook/opt-6.7b,facebook/opt-6.7b,c4_new,fp,16,-1,,,,,torch.float16,streamed,12.712091085861118,1333030.3389812068,524288.0,256.0,False,True,0.0,229.335,1.954,13.213,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T08:48:36+00:00,12.71,gptq:table11,False,0.002091085861117392,0.01645228844309514,
7fe835866364,f50795ce0a8d,facebook/opt-6.7b,facebook/opt-6.7b,c4_new,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,streamed,13.17145452019406,1351641.7015926507,524288.0,256.0,False,True,856.622,220.747,1.954,13.641,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:09:37+00:00,13.18,gptq:table11,False,-0.008545479805940559,-0.06483672083414688,0.4593634343329409
10be67c6ed53,5088197a8297,facebook/opt-6.7b,facebook/opt-6.7b,c4_new,rtn,4,-1,False,,,,torch.float16,streamed,14.372990415014176,1397411.4295844529,524288.0,256.0,False,True,32.777,220.599,1.954,13.478,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:17:06+00:00,14.36,gptq:table11,False,0.012990415014176193,0.09046250009872002,1.6608993291530574
1a77b735f4bb,0045e9840379,facebook/opt-6.7b,facebook/opt-6.7b,ptb_new,fp,16,-1,,,,,torch.float16,streamed,15.769895252872384,265483.9391487543,96256.0,47.0,False,True,0.0,43.45,1.938,13.309,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T08:49:21+00:00,15.77,gptq:table9,False,-0.00010474712761521232,-0.0006642176766976051,
7d6b45f5993b,f50795ce0a8d,facebook/opt-6.7b,facebook/opt-6.7b,ptb_new,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,streamed,16.48410677399566,269747.4958781145,96256.0,47.0,False,True,856.622,42.987,1.938,13.538,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:10:22+00:00,16.56,gptq:table9,False,-0.07589322600433945,-0.4582924275624363,0.7142115211232749
2fe6561ef117,5088197a8297,facebook/opt-6.7b,facebook/opt-6.7b,ptb_new,rtn,4,-1,False,,,,torch.float16,streamed,18.857843402619782,282697.0304103567,96256.0,47.0,False,True,32.777,43.161,1.938,13.411,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:17:51+00:00,18.84,gptq:table9,False,0.01784340261978201,0.09471020498822724,3.0879481497473975
a3de5c6fc558,0045e9840379,facebook/opt-6.7b,,wikitext2,fp,16,-1,,,,,torch.float16,streamed,10.86033074591866,683860.6801416709,286720.0,140.0,False,True,0.0,173.577,1.954,13.144,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,921daf0e29ef3b803433208c15870f2067e0a6f5-dirty,2026-09-22T04:09:38+00:00,10.86,gptq:table3,False,0.0003307459186601136,0.003045542529098652,
6a53b7591ec0,f50795ce0a8d,facebook/opt-6.7b,facebook/opt-6.7b,wikitext2,gptq,4,-1,False,False,False,"{""dataset"": ""c4"", ""nsamples"": 128, ""seed"": 0, ""seqlen"": 2048}",torch.float16,streamed,11.47738121897872,699705.2512823646,286720.0,140.0,False,True,856.622,124.271,1.954,13.417,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:05:54+00:00,11.39,gptq:table3,False,0.0873812189787202,0.7671748812881493,0.6170504730600612
776caaccb9cd,5088197a8297,facebook/opt-6.7b,facebook/opt-6.7b,wikitext2,rtn,4,-1,False,,,,torch.float16,streamed,12.099178886598038,714832.4097154372,286720.0,140.0,False,True,32.777,146.273,1.954,13.269,ok,,NVIDIA GeForce RTX 4070 Laptop GPU,pop-os,aa78ccbc84d2a32f08492f3a3ca62616fdbf72d4,2026-09-22T09:13:24+00:00,12.1,gptq:table3,False,-0.0008211134019617816,-0.006786061173237865,1.2388481406793783
